product_id,product_name,department_id,description,price,image_url
3498,Cheesy Mix Variety Snack Pack,21,Quality cheesy mix variety snack pack - fresh grocery product,2.55,https://via.placeholder.com/300x300?text=No+Image
3553,Kale Chicken Ceasar Bowl Non Gmo,21,Quality kale chicken ceasar bowl non gmo - fresh grocery product,5.25,https://via.placeholder.com/300x300?text=No+Image
3636,Wavy Original Potato Chips Party Size,21,Quality wavy original potato chips party size - fresh grocery product,10.68,https://via.placeholder.com/300x300?text=No+Image
3686,Super Green Tea Lean Green for Weight Loss Dietary Supplement,21,Quality super green tea lean green for weight loss dietary supplement - fresh grocery product,7.63,https://via.placeholder.com/300x300?text=No+Image
3700,Organic Coconut Assam Whole Leaf Tea,21,Quality organic coconut assam whole leaf tea - fresh grocery product,14.51,https://via.placeholder.com/300x300?text=No+Image
3724,Green House Grown Miraculously Sweet Tomatoes,21,Quality green house grown miraculously sweet tomatoes - fresh grocery product,2.6,https://via.placeholder.com/300x300?text=No+Image
3777,Yellow Onion Bag,21,Quality yellow onion bag - fresh grocery product,14.02,https://via.placeholder.com/300x300?text=No+Image
3809,Salted Caramel Bar,21,Fruit & nut bars containing sea salt and caramel flavouring,8.87,https://images.openfoodfacts.org/images/products/506/008/870/7975/front_en.22.400.jpg
3878,Magic Velvet Mango Organic Food Smashup,21,Quality magic velvet mango organic food smashup - fresh grocery product,8.21,https://via.placeholder.com/300x300?text=No+Image
3884,Organic Plain Unsweetened Nondairy Cashew Yogurt,21,Quality organic plain unsweetened nondairy cashew yogurt - fresh grocery product,8.74,https://via.placeholder.com/300x300?text=No+Image
3895,Lasagna With Meat & Sauce,21,"Sauce bolognaise 57,5%, pâtes précuites 15%, emmental et fromage râpé 5%, surgelés. - Lasagnes à la Bolognaise",9.16,https://images.openfoodfacts.org/images/products/327/016/086/1026/front_fr.48.400.jpg
3911,Mens Complete Gummy Vitamins,21,Quality mens complete gummy vitamins - fresh grocery product,6.52,https://via.placeholder.com/300x300?text=No+Image
3941,Crystal Clear  40 Watt Ceiling Fan Bulb,21,Quality crystal clear  40 watt ceiling fan bulb - fresh grocery product,7.26,https://via.placeholder.com/300x300?text=No+Image
3948,Advanced Care Beauty Finish Antiperspirant Deodorant,21,Quality advanced care beauty finish antiperspirant deodorant - fresh grocery product,1.37,https://via.placeholder.com/300x300?text=No+Image
3995,Penne pasta with a spicy tomato basil sauce & parmesan cheese Spicy Penne Arrabbiata,21,Quality penne pasta with a spicy tomato basil sauce & parmesan cheese spicy penne arrabbiata - fresh grocery product,11.92,https://via.placeholder.com/300x300?text=No+Image
4016,Popped Snack Bites Dark Chocolate with Sea Salt,21,Dark chocolate with sea salt popped snack bites,8.58,https://via.placeholder.com/300x300?text=No+Image
4073,Limited Edition Pumpkin Spice Instant Oatmeal,21,Quality limited edition pumpkin spice instant oatmeal - fresh grocery product,1.51,https://via.placeholder.com/300x300?text=No+Image
4135,Organic Jicama,21,Quality organic jicama - fresh grocery product,10.24,https://via.placeholder.com/300x300?text=No+Image
4141,Golden Kiwi,21,Sweet Golden Kiwifruit,13.28,https://images.openfoodfacts.org/images/products/081/884/902/0062/front_en.18.400.jpg
4157,Japanese Green Tea Bags With Real Matcha,21,Quality japanese green tea bags with real matcha - fresh grocery product,4.24,https://via.placeholder.com/300x300?text=No+Image
4178,Queso Stuffed Nachos,21,Totinos stuffed nachos queso,3.97,https://via.placeholder.com/300x300?text=No+Image
4196,Brownie Crunch High Protein Bars,21,High protein brownie crunch bars,14.73,https://images.openfoodfacts.org/images/products/075/365/670/9529/front_en.6.400.jpg
4204,Crisp & Thin Sea Salt With Vinegar Potato Chips,21,Quality crisp & thin sea salt with vinegar potato chips - fresh grocery product,5.44,https://via.placeholder.com/300x300?text=No+Image
4246,Morsels Healthy Indulgence With Tuna in Savory Sauce Natural Food for Adult Cats,21,Quality morsels healthy indulgence with tuna in savory sauce natural food for adult cats - fresh grocery product,2.96,https://via.placeholder.com/300x300?text=No+Image
4259,Snacking Chocolate Dark Chocolate Gingerbread,21,Quality snacking chocolate dark chocolate gingerbread - fresh grocery product,7.83,https://via.placeholder.com/300x300?text=No+Image
4384,California Select Extra Virgin Olive Oil,21,California Select Extra Virgin Olive Oil,3.72,https://images.openfoodfacts.org/images/products/085/269/600/2376/front_en.3.400.jpg
4403,Cinnamon French Toast Stick,21,Cinnamon French Toast Sticks,8.27,https://images.openfoodfacts.org/images/products/007/874/202/0938/front_en.6.400.jpg
4420,Regular Sliced Bacon,21,Regular sliced smoked maple bacon,7.33,https://via.placeholder.com/300x300?text=No+Image
4426,Raw Breaded White Chicken Patty Filled With Broccoli & Cheese,21,Raw Breaded White Chicken Patty Filled With Broccoli & Cheese,2.8,https://via.placeholder.com/300x300?text=No+Image
4441,Premium No Pulp & Calcium Orange Juice,21,Fruit juice,12.09,https://images.openfoodfacts.org/images/products/004/850/020/2777/front_en.40.400.jpg
4484,Tomato Pesto Swirl Hummus,21,Quality tomato pesto swirl hummus - fresh grocery product,10.64,https://via.placeholder.com/300x300?text=No+Image
4494,Chocolate Chip Brownie Brittle,21,"Brownie brittle, chocolate chip",12.41,https://images.openfoodfacts.org/images/products/071/174/701/2248/front_en.24.400.jpg
4505,Espresso Chocolate Creamer,21,"Coffee creamer, espresso chocolate",7.19,https://via.placeholder.com/300x300?text=No+Image
4507,Pill Pouches Chicken Flavor,21,Quality pill pouches chicken flavor - fresh grocery product,9.61,https://via.placeholder.com/300x300?text=No+Image
4509,Simply Good Banana Instant Pudding Mix,21,Quality simply good banana instant pudding mix - fresh grocery product,13.4,https://via.placeholder.com/300x300?text=No+Image
4558,"Sleep Aid, Calms Forte, Tablets",21,"Quality sleep aid, calms forte, tablets - fresh grocery product",1.66,https://via.placeholder.com/300x300?text=No+Image
4599,Phish Food Ice Cream,21,Ben & Jerry's,2.34,https://images.openfoodfacts.org/images/products/871/132/737/3013/front_en.8.400.jpg
4603,Organic Emerald Matcha Whole Leaf Tea,21,Quality organic emerald matcha whole leaf tea - fresh grocery product,13.6,https://via.placeholder.com/300x300?text=No+Image
4626,Master Blend Ground Coffee,21,Ground Master Blend Coffee,13.05,https://images.openfoodfacts.org/images/products/405/001/012/4100/front_en.3.400.jpg
4650,Butter Rum Individually Wrapped Hard Candy,21,Quality butter rum individually wrapped hard candy - fresh grocery product,3.28,https://via.placeholder.com/300x300?text=No+Image
4768,Triple Chocolate Morsels,21,Quality triple chocolate morsels - fresh grocery product,12.41,https://via.placeholder.com/300x300?text=No+Image
4772,Complete Fresh Scent ActionPacs Dishwasher Detergent,21,Quality complete fresh scent actionpacs dishwasher detergent - fresh grocery product,9.87,https://via.placeholder.com/300x300?text=No+Image
4829,Life Wheat + Protein Bread,21,Quality life wheat + protein bread - fresh grocery product,7.93,https://via.placeholder.com/300x300?text=No+Image
4850,Original Scent Ultra Dishwashing Liquid,21,Quality original scent ultra dishwashing liquid - fresh grocery product,3.65,https://via.placeholder.com/300x300?text=No+Image
4863,Naturals Stage 2 Just Pear & Blueberry,21,Quality naturals stage 2 just pear & blueberry - fresh grocery product,9.88,https://via.placeholder.com/300x300?text=No+Image
4980,Matzo S'mores,21,S’more Matzo Kit,9.75,https://images.openfoodfacts.org/images/products/007/270/000/1816/front_en.3.400.jpg
5059,Organic Sprouted Wheat Flour,21,Organics Sprouted Whole Wheat Flour,13.69,https://via.placeholder.com/300x300?text=No+Image
5060,BLUEBERRIES,21,Frusli Juicy Blueberries Chewy Cereal Bars 6 x (180g),10.2,https://images.openfoodfacts.org/images/products/501/047/732/3194/front_en.4.400.jpg
5092,Crayons - 24 CT,21,Quality crayons - 24 ct - fresh grocery product,13.6,https://via.placeholder.com/300x300?text=No+Image
5109,Smoked Turkey Rope Sausage,21,Quality smoked turkey rope sausage - fresh grocery product,3.5,https://via.placeholder.com/300x300?text=No+Image
5174,Mayonnaise Pouch,21,Quality mayonnaise pouch - fresh grocery product,14.07,https://via.placeholder.com/300x300?text=No+Image
5213,Halloween Cake Mix,21,Mix for halloween spooky muffins with pumpkin decoration,7.27,https://images.openfoodfacts.org/images/products/405/648/969/8463/front_it.13.400.jpg
5265,Sparkling Apple,21,Premium sparkling apple - high quality grocery product,5.29,https://images.openfoodfacts.org/images/products/544/900/022/7409/front_en.3.400.jpg
5307,Scratch Free Sponges,21,Quality scratch free sponges - fresh grocery product,8.65,https://via.placeholder.com/300x300?text=No+Image
5344,POW! Pasta Meals Power Protein Complete Meal Italiano With Red Beans And Peppers,21,Quality pow! pasta meals power protein complete meal italiano with red beans and peppers - fresh grocery product,12.41,https://via.placeholder.com/300x300?text=No+Image
5403,White Paper Towels Giant Rolls,21,Quality white paper towels giant rolls - fresh grocery product,14.44,https://via.placeholder.com/300x300?text=No+Image
5429,Shrimp Egg Roll,21,Nems crevettes et crabes avec sauce x 4,11.49,https://images.openfoodfacts.org/images/products/336/676/001/5102/front_en.45.400.jpg
5551,Butternut Squash Chunks,21,Butternut squash chunks,12.3,https://images.openfoodfacts.org/images/products/505/291/072/0108/front_en.10.400.jpg
5643,Spicy Black Bean Veggie Burger,21,"Spicy black bean veggie burgers, spicy black bean",7.26,https://images.openfoodfacts.org/images/products/002/898/910/0665/front_en.4.400.jpg
5800,Natural Mango Essenced Sparkling Water,21,Natural Mango Essenced Sparkling Water,10.75,https://via.placeholder.com/300x300?text=No+Image
5833,"Conditioner, Fortifying, Sleek & Shine, Frizzy, Dry Unmanageable Hair",21,"Quality conditioner, fortifying, sleek & shine, frizzy, dry unmanageable hair - fresh grocery product",14.23,https://via.placeholder.com/300x300?text=No+Image
5842,Hazelnut Dairy Free Almond Milk Creamer,21,Quality hazelnut dairy free almond milk creamer - fresh grocery product,1.68,https://via.placeholder.com/300x300?text=No+Image
5872,Triple Zero Greek Salted Caramel Nonfat Yogurt,21,Quality triple zero greek salted caramel nonfat yogurt - fresh grocery product,8.05,https://via.placeholder.com/300x300?text=No+Image
5879,Almond Dairy-Free Yogurt Alternative Strawberry,21,Quality almond dairy-free yogurt alternative strawberry - fresh grocery product,3.1,https://via.placeholder.com/300x300?text=No+Image
5904,Water Limonatas,21,San Pellegrino Limonata,14.1,https://images.openfoodfacts.org/images/products/800/227/033/6850/front_en.16.400.jpg
5937,Pact Cranberry Cherry Blueberry,21,Quality pact cranberry cherry blueberry - fresh grocery product,10.32,https://via.placeholder.com/300x300?text=No+Image
6019,Calming Tea Tree & Sea Buckthorn Shampoo,21,Quality calming tea tree & sea buckthorn shampoo - fresh grocery product,10.54,https://via.placeholder.com/300x300?text=No+Image
6081,Chocolate Almond Crunch Ice Cream,21,Heavenly Moments 3 chocolate almond crunch,2.33,https://images.openfoodfacts.org/images/products/505/717/229/5708/front_en.12.400.jpg
6112,Special K Caramel Nut Flavor Protein Bites,21,Quality special k caramel nut flavor protein bites - fresh grocery product,2.22,https://via.placeholder.com/300x300?text=No+Image
6185,Sharpened No. 2 Pencils,21,Quality sharpened no. 2 pencils - fresh grocery product,6.72,https://via.placeholder.com/300x300?text=No+Image
6200,Organic Daikon Radish Bunch,21,Quality organic daikon radish bunch - fresh grocery product,6.02,https://via.placeholder.com/300x300?text=No+Image
6309,Greek Yogurt Flip Smore Smore's Sweet Vanilla Low Fat,21,Quality greek yogurt flip smore smore's sweet vanilla low fat - fresh grocery product,8.95,https://via.placeholder.com/300x300?text=No+Image
6430,Organic White Nectarine,21,Organic Fresh White Nectarine,3.84,https://via.placeholder.com/300x300?text=No+Image
6513,Custard Yogurt Vanilla Flavored with Other Natural Flavor,21,Quality custard yogurt vanilla flavored with other natural flavor - fresh grocery product,14.65,https://via.placeholder.com/300x300?text=No+Image
6523,100% Pure Organic Coconut Water,21,Eau de noix de coco issue de l'agriculture biologique.,14.45,https://images.openfoodfacts.org/images/products/356/007/118/4483/front_en.57.400.jpg
6566,Sharp Shredded Cheddar Cheese,21,"Traditional cut shredded natural wisconsin sharp, new york sharp, california mild & vermont sharp off the block 4 state cheddar cheeses, 4 state cheddar",12.06,https://images.openfoodfacts.org/images/products/004/610/041/1063/front_en.5.400.jpg
6582,Sweet Heat Kombucha,21,Quality sweet heat kombucha - fresh grocery product,10.83,https://via.placeholder.com/300x300?text=No+Image
6625,Bacon & Cheese Biscuit,21,Bacon egg & cheese frozen biscuit sandwiches,4.43,https://images.openfoodfacts.org/images/products/007/790/050/2125/front_en.4.400.jpg
6688,Vanilla Bean Greek Nonfat Yogurt Honey Oat Crisps Dippers,21,Yoplait Dippers Vanilla Bean Greek Nonfat Yogurt and Honey Oat Crisps,2.66,https://via.placeholder.com/300x300?text=No+Image
6728,Fun Size Chocolate Candy,21,Crunch Fun Size,6.13,https://images.openfoodfacts.org/images/products/009/990/050/5890/front_en.3.400.jpg
6753,Rippled Red Heirloom Potato Chips,21,Quality rippled red heirloom potato chips - fresh grocery product,11.59,https://via.placeholder.com/300x300?text=No+Image
6853,Yeastaway,21,Quality yeastaway - fresh grocery product,1.76,https://via.placeholder.com/300x300?text=No+Image
6896,Toasted Coconut Breakfast Biscuits Packs,21,Quality toasted coconut breakfast biscuits packs - fresh grocery product,3.86,https://via.placeholder.com/300x300?text=No+Image
6900,Fruit Sticks Apple Strawberry,21,Fruit sticks apple & strawberry,14.9,https://images.openfoodfacts.org/images/products/941/605/090/1104/front_en.5.400.jpg
6922,Green Tea Mochi Ice Cream,21,"Mochi Ice-Assorted (Mango, Vanilla, Strawberry, Chocolate, Green Tea, Black Sesame)",13.42,https://images.openfoodfacts.org/images/products/885/867/964/6065/front_de.33.400.jpg
7000,Cheesecake Salted Caramel Cups,21,"Les desserts, cheesecake cups, salted caramel",4.16,https://via.placeholder.com/300x300?text=No+Image
7003,Simply S&S Asian,21,Quality simply s&s asian - fresh grocery product,9.44,https://via.placeholder.com/300x300?text=No+Image
7025,Special K Nourish Chewy Nut Bars Chocolate Coconut Cashew,21,Quality special k nourish chewy nut bars chocolate coconut cashew - fresh grocery product,14.5,https://via.placeholder.com/300x300?text=No+Image
7035,Peanut Butter Ice Cream Cup,21,Halo Top Peanut butter cup ice cream,7.12,https://via.placeholder.com/300x300?text=No+Image
7100,Frozen Mexican Style Pulled Pork Bowl,21,Quality frozen mexican style pulled pork bowl - fresh grocery product,9.51,https://via.placeholder.com/300x300?text=No+Image
7133,Potato Chips Regualr Party Size Original,21,Quality potato chips regualr party size original - fresh grocery product,10.03,https://via.placeholder.com/300x300?text=No+Image
7155,Apple Kombucha,21,Apple & Elderflower Organic Kombucha,2.02,https://images.openfoodfacts.org/images/products/506/051/267/0943/front_en.21.400.jpg
7211,YoKids Organic Low Fat Strawberry Banana Yogurt,21,Quality yokids organic low fat strawberry banana yogurt - fresh grocery product,10.34,https://via.placeholder.com/300x300?text=No+Image
7263,Apricot Pear Carrot Beet Bar,21,"Kind, fruit bars, apricot pear carrot beet",12.61,https://via.placeholder.com/300x300?text=No+Image
7279,Greek Yogurt Flip Carrot Cake Creation,21,Quality greek yogurt flip carrot cake creation - fresh grocery product,8.52,https://via.placeholder.com/300x300?text=No+Image
7288,"Storage Container, White lid",21,"Quality storage container, white lid - fresh grocery product",11.48,https://via.placeholder.com/300x300?text=No+Image
7310,Organic Chocolate Coconut Milk,21,Tortitas ecológicas de arroz inflado con un 54% de chocolate con leche y coco,7.13,https://images.openfoodfacts.org/images/products/000/002/011/6712/front_en.91.400.jpg
7386,Shreds Green Leaf Salad,21,"Shreds Green Leaf, Salad",11.06,https://via.placeholder.com/300x300?text=No+Image
7404,Organic Citrus,21,Paprika Lyoner,7.24,https://images.openfoodfacts.org/images/products/000/002/024/0332/front_en.68.400.jpg
7439,Duos Natural Rotisserie Chicken Flavor Cat Treats,21,Quality duos natural rotisserie chicken flavor cat treats - fresh grocery product,9.2,https://via.placeholder.com/300x300?text=No+Image
7456,Organic Poblano Pepper,21,Poblano pepper and corn chowder,5.68,https://images.openfoodfacts.org/images/products/005/260/305/4614/front_en.5.400.jpg
7462,Tropical Coconut Blend Frozen Fruit,21,Tropical Fruit Blend,7.71,https://images.openfoodfacts.org/images/products/007/874/202/2512/front_en.8.400.jpg
7490,Thai Chile Pepper,21,Pepper Chile Thai Hot,12.92,https://via.placeholder.com/300x300?text=No+Image
7506,Ravioli With Mushroom,21,Pasta alimenticia fresca al huevo rellena de setas,2.8,https://images.openfoodfacts.org/images/products/800/601/399/0545/front_es.35.400.jpg
7514,Milano Toasted Marshmallow Cookies,21,Quality milano toasted marshmallow cookies - fresh grocery product,12.08,https://via.placeholder.com/300x300?text=No+Image
7529,Halloween Variety Bag,21,Quality halloween variety bag - fresh grocery product,11.94,https://via.placeholder.com/300x300?text=No+Image
7532,Light & Fit Strawberry Yogurt,21,Dannon Light + Fit Strawberry Cheesecake Greek Yogurt 4pk,2.11,https://images.openfoodfacts.org/images/products/003/663/202/8488/front_en.7.400.jpg
